order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label
ORD01140,2021-05-23,GAIL Vendors,Ahmedabad,Delhi,IT Hardware,Air,2509,6,16,10,353029.96,299,Flood,1
ORD01141,2021-12-21,Larsen & Toubro Supply,Lucknow,Delhi,Pharmaceuticals,Road+Rail,2458,4,7,3,138901.66,351,None,0
ORD01142,2021-04-17,Larsen & Toubro Supply,Surat,Hyderabad,FMCG,Road+Rail,1967,3,2,0,391863.21,1875,None,0
ORD01143,2021-01-22,ONGC Supplies,Lucknow,Bhopal,Electronics,Road,1753,3,23,20,278485.5,437,Political Unrest,1
ORD01144,2022-02-01,Infosys Supply Co,Kanpur,Pune,Automotive Parts,Road+Rail,2450,15,31,16,221786.66,3022,Road Blockage,1
ORD01145,2021-12-27,NTPC Materials,Kolkata,Bangalore,Electronics,Air,576,6,4,0,117427.31,4402,None,0
ORD01146,2022-08-05,Larsen & Toubro Supply,Delhi,Mumbai,Pharmaceuticals,Road,719,3,7,4,144885.01,2583,None,0
ORD01147,2021-12-25,ONGC Supplies,Lucknow,Pune,Automotive Parts,Rail,2160,12,19,7,330012.19,635,Heavy Rainfall,1
ORD01148,2021-09-14,GAIL Vendors,Kanpur,Bhopal,Textiles,Rail,1662,11,14,3,224553.21,2489,None,0
ORD01149,2023-08-23,Indian Oil Logistics,Bhopal,Bangalore,Agricultural Goods,Air,1506,8,27,19,254205.47,452,Political Unrest,1
ORD01150,2021-12-21,Mahindra Parts Ltd,Kolkata,Chennai,FMCG,Road+Rail,2333,9,14,5,372244.79,1736,None,0
ORD01151,2021-05-06,Reliance Logistics,Kanpur,Ahmedabad,Electronics,Rail,2058,8,18,10,251959.21,286,Flood,1
ORD01152,2021-10-04,HCL Vendors,Mumbai,Hyderabad,Chemical Compounds,Road+Rail,2697,7,12,5,14330.0,3144,None,0
ORD01153,2022-01-29,BHEL Components,Pune,Chennai,Electronics,Road,1965,10,19,9,331899.22,266,Political Unrest,1
ORD01154,2022-07-09,Steel Authority India,Bhopal,Indore,IT Hardware,Air,1275,15,28,13,112189.35,234,Flood,1
ORD01155,2021-12-16,Steel Authority India,Kanpur,Nagpur,Automotive Parts,Road+Rail,433,14,18,4,278880.61,2364,None,0
ORD01156,2023-05-30,Bajaj Materials,Kanpur,Lucknow,Pharmaceuticals,Road+Rail,2325,11,13,2,480350.98,3838,None,0
ORD01157,2023-02-03,Reliance Logistics,Nagpur,Surat,Textiles,Rail,1323,6,17,11,386812.91,2433,Flood,1
ORD01158,2021-12-12,Steel Authority India,Hyderabad,Bangalore,IT Hardware,Road+Rail,1226,12,23,11,11107.86,2524,Flood,1
ORD01159,2022-08-06,Larsen & Toubro Supply,Ahmedabad,Jaipur,Electronics,Air,270,13,21,8,235887.55,2948,Heavy Rainfall,1
ORD01160,2022-05-07,GAIL Vendors,Lucknow,Delhi,IT Hardware,Rail,1332,13,11,0,277966.7,534,None,0
ORD01161,2022-03-28,Mahindra Parts Ltd,Indore,Ahmedabad,Pharmaceuticals,Air,721,5,16,11,77716.38,416,Heavy Rainfall,1
ORD01162,2021-08-27,Wipro Procurement,Indore,Ahmedabad,Electronics,Road,2575,4,23,19,278936.82,1877,Road Blockage,1
ORD01163,2021-03-04,BHEL Components,Surat,Bhopal,Electronics,Air,1647,14,17,3,302286.53,2874,None,0
ORD01164,2021-04-22,Wipro Procurement,Delhi,Bangalore,IT Hardware,Road+Rail,1035,4,23,19,188822.88,3417,Strike,1
ORD01165,2021-03-15,Steel Authority India,Mumbai,Pune,Industrial Machinery,Road+Rail,2686,13,20,7,170817.96,3353,Heavy Rainfall,1
ORD01166,2023-07-08,Wipro Procurement,Lucknow,Mumbai,Electronics,Air,856,13,13,0,148981.95,1239,None,0
ORD01167,2023-07-23,Indian Oil Logistics,Nagpur,Hyderabad,Agricultural Goods,Road,2292,12,21,9,392816.24,2828,Strike,1
ORD01168,2023-08-21,HCL Vendors,Surat,Nagpur,Automotive Parts,Road+Rail,814,6,4,0,477813.78,1849,None,0
ORD01169,2022-08-02,Steel Authority India,Delhi,Bhopal,Electronics,Road+Rail,2361,11,14,3,305515.5,4306,None,0
ORD01170,2022-06-17,GAIL Vendors,Indore,Lucknow,Textiles,Air,1400,10,19,9,167698.83,2975,Heavy Rainfall,1
ORD01171,2021-08-25,Wipro Procurement,Ahmedabad,Nagpur,Automotive Parts,Air,1879,10,20,10,179232.38,4152,Strike,1
ORD01172,2021-03-20,Mahindra Parts Ltd,Ahmedabad,Indore,IT Hardware,Road+Rail,1915,8,7,0,414771.45,1036,None,0
ORD01173,2023-08-06,NTPC Materials,Lucknow,Kanpur,FMCG,Rail,765,11,14,3,398948.69,2808,None,0
ORD01174,2021-11-18,Larsen & Toubro Supply,Jaipur,Chennai,Textiles,Road,2559,4,5,1,450436.87,3729,None,0
ORD01175,2021-01-16,Indian Oil Logistics,Nagpur,Jaipur,Automotive Parts,Road,2124,5,5,0,67566.99,289,None,0
ORD01176,2023-05-04,GAIL Vendors,Chennai,Lucknow,Raw Materials,Road,2368,9,14,5,452608.89,2912,None,0
ORD01177,2021-05-11,NTPC Materials,Hyderabad,Bhopal,IT Hardware,Rail,1578,9,15,6,310231.65,380,Heavy Rainfall,1
ORD01178,2021-03-17,Bajaj Materials,Surat,Ahmedabad,Chemical Compounds,Air,1984,14,15,1,351556.28,1512,None,0
ORD01179,2023-01-12,ONGC Supplies,Lucknow,Surat,Chemical Compounds,Road,1715,15,18,3,192790.42,3602,None,0
ORD01180,2021-06-30,Tata Suppliers Pvt Ltd,Bangalore,Jaipur,IT Hardware,Air,1597,11,21,10,261250.43,4312,Strike,1
ORD01181,2022-08-17,Infosys Supply Co,Pune,Hyderabad,Electronics,Road+Rail,930,11,24,13,407923.65,1735,Heavy Rainfall,1
ORD01182,2022-03-17,Bajaj Materials,Hyderabad,Delhi,Pharmaceuticals,Air,1622,11,13,2,63682.78,2253,None,0
ORD01183,2022-05-14,Steel Authority India,Bhopal,Bangalore,Automotive Parts,Rail,2682,10,22,12,462635.35,2292,Road Blockage,1
ORD01184,2021-05-25,Tata Suppliers Pvt Ltd,Jaipur,Indore,IT Hardware,Rail,891,4,8,4,451757.94,4432,None,0
ORD01185,2022-07-05,Wipro Procurement,Indore,Bhopal,Textiles,Rail,305,15,33,18,144509.57,4688,Flood,1
ORD01186,2022-03-13,GAIL Vendors,Indore,Ahmedabad,Automotive Parts,Road+Rail,1408,14,13,0,359544.2,992,None,0
ORD01187,2022-04-01,Indian Oil Logistics,Indore,Chennai,Automotive Parts,Road+Rail,1340,9,14,5,484377.59,657,None,0
ORD01188,2023-02-02,Bajaj Materials,Chennai,Lucknow,Chemical Compounds,Rail,1573,15,28,13,317158.85,4211,Strike,1
ORD01189,2022-11-20,Wipro Procurement,Pune,Delhi,Textiles,Road,2335,15,19,4,421508.37,301,None,0
ORD01190,2023-08-30,ONGC Supplies,Lucknow,Pune,Textiles,Road,1101,13,20,7,136316.59,1250,Political Unrest,1
ORD01191,2022-05-12,BHEL Components,Kolkata,Kanpur,Textiles,Road+Rail,563,5,12,7,6582.87,561,Heavy Rainfall,1
ORD01192,2022-05-18,NTPC Materials,Pune,Nagpur,Raw Materials,Rail,1277,11,15,4,317358.06,1932,None,0
ORD01193,2022-10-16,GAIL Vendors,Chennai,Hyderabad,FMCG,Road+Rail,1149,8,11,3,335648.02,4025,None,0
ORD01194,2023-03-27,Reliance Logistics,Jaipur,Ahmedabad,Textiles,Road+Rail,1410,13,13,0,60621.87,2363,None,0
ORD01195,2022-03-06,Wipro Procurement,Delhi,Kolkata,Automotive Parts,Air,2103,10,26,16,177051.39,3271,Political Unrest,1
ORD01196,2022-12-23,Tata Suppliers Pvt Ltd,Pune,Kanpur,FMCG,Road+Rail,1161,5,7,2,137622.31,1772,None,0
ORD01197,2023-07-01,ONGC Supplies,Nagpur,Hyderabad,Industrial Machinery,Road+Rail,1271,15,35,20,208558.4,3630,Flood,1
ORD01198,2022-03-12,Wipro Procurement,Ahmedabad,Nagpur,Electronics,Air,1096,9,20,11,157712.77,3367,Flood,1
ORD01199,2021-08-15,NTPC Materials,Nagpur,Surat,IT Hardware,Rail,651,12,11,0,168193.67,4965,None,0
ORD01200,2022-07-07,GAIL Vendors,Nagpur,Kanpur,Industrial Machinery,Road,1565,3,1,0,384586.82,4539,None,0
ORD01201,2021-03-06,Infosys Supply Co,Hyderabad,Lucknow,Agricultural Goods,Road,1012,13,12,0,200785.51,1888,None,0
ORD01202,2021-10-25,Indian Oil Logistics,Pune,Kolkata,Textiles,Rail,2464,15,28,13,470306.83,305,Accident,1
ORD01203,2023-05-16,Infosys Supply Co,Nagpur,Ahmedabad,FMCG,Road,373,3,4,1,154225.89,1894,None,0
ORD01204,2022-10-09,ONGC Supplies,Kanpur,Delhi,Raw Materials,Rail,1747,15,26,11,69940.63,2221,Flood,1
ORD01205,2023-06-02,Tata Suppliers Pvt Ltd,Kanpur,Nagpur,Electronics,Road,1901,4,23,19,372612.73,4447,Strike,1
ORD01206,2022-09-12,Coal India Suppliers,Pune,Kolkata,FMCG,Road,2680,5,9,4,393462.02,3492,None,0
ORD01207,2022-06-09,Bajaj Materials,Ahmedabad,Kolkata,IT Hardware,Road,608,14,25,11,238343.17,2395,Heavy Rainfall,1
ORD01208,2022-03-16,GAIL Vendors,Bangalore,Jaipur,Agricultural Goods,Rail,1364,4,6,2,255763.78,3142,None,0
ORD01209,2021-01-18,Mahindra Parts Ltd,Kanpur,Delhi,IT Hardware,Road+Rail,2052,10,30,20,487719.34,3265,Accident,1
ORD01210,2023-03-01,Wipro Procurement,Lucknow,Delhi,Pharmaceuticals,Road+Rail,1472,6,24,18,405791.99,695,Accident,1
ORD01211,2021-04-08,Infosys Supply Co,Lucknow,Kolkata,Raw Materials,Rail,543,11,29,18,310161.79,3889,Political Unrest,1
ORD01212,2022-06-20,Indian Oil Logistics,Bangalore,Ahmedabad,Industrial Machinery,Rail,1475,14,32,18,417990.09,309,Flood,1
ORD01213,2021-11-26,Steel Authority India,Kanpur,Kolkata,Chemical Compounds,Road+Rail,2503,14,25,11,275066.42,2574,Flood,1
ORD01214,2023-09-10,BHEL Components,Kanpur,Ahmedabad,Automotive Parts,Rail,2307,13,30,17,461009.04,3497,Accident,1
ORD01215,2022-12-18,Infosys Supply Co,Chennai,Lucknow,Textiles,Road+Rail,697,4,7,3,221612.62,941,None,0
ORD01216,2021-02-09,HCL Vendors,Ahmedabad,Chennai,Raw Materials,Road+Rail,2440,9,28,19,9582.97,973,Road Blockage,1
ORD01217,2022-03-22,ONGC Supplies,Lucknow,Hyderabad,Pharmaceuticals,Air,2509,7,7,0,75051.21,4296,None,0
ORD01218,2022-12-03,Mahindra Parts Ltd,Bangalore,Jaipur,Industrial Machinery,Air,2095,6,8,2,463904.4,1118,None,0
ORD01219,2021-06-18,Larsen & Toubro Supply,Pune,Chennai,Automotive Parts,Road+Rail,815,11,24,13,496688.61,55,Flood,1
ORD01220,2021-11-16,Reliance Logistics,Jaipur,Ahmedabad,Electronics,Rail,1555,14,20,6,314361.52,4879,Political Unrest,1
ORD01221,2021-06-10,GAIL Vendors,Hyderabad,Kanpur,Textiles,Air,257,4,3,0,140917.4,3501,None,0
ORD01222,2022-08-22,BHEL Components,Bhopal,Bangalore,Textiles,Air,2498,14,29,15,43350.68,1258,Accident,1
ORD01223,2021-04-16,Infosys Supply Co,Bangalore,Surat,Agricultural Goods,Rail,619,14,22,8,295721.95,3147,Heavy Rainfall,1
ORD01224,2021-12-05,Infosys Supply Co,Bhopal,Ahmedabad,Electronics,Air,1057,12,15,3,392765.63,1783,None,0
ORD01225,2021-04-04,Wipro Procurement,Ahmedabad,Bhopal,Automotive Parts,Rail,201,15,23,8,448496.9,437,Road Blockage,1
ORD01226,2021-05-21,BHEL Components,Ahmedabad,Hyderabad,Automotive Parts,Road+Rail,1439,11,14,3,124182.58,3231,None,0
ORD01227,2022-01-22,Wipro Procurement,Bangalore,Bhopal,Agricultural Goods,Road+Rail,2338,15,15,0,43708.83,4969,None,0
ORD01228,2023-05-13,Larsen & Toubro Supply,Indore,Pune,Chemical Compounds,Rail,2495,6,13,7,349074.38,2062,Heavy Rainfall,1
ORD01229,2022-12-03,Coal India Suppliers,Mumbai,Bhopal,Chemical Compounds,Road+Rail,1697,4,12,8,386518.67,2844,Accident,1
ORD01230,2023-01-16,Wipro Procurement,Bhopal,Kolkata,Pharmaceuticals,Rail,1766,9,11,2,466930.26,97,None,0
ORD01231,2021-07-20,Wipro Procurement,Mumbai,Surat,Automotive Parts,Air,1471,10,9,0,455965.17,2088,None,0
ORD01232,2022-05-30,Tata Suppliers Pvt Ltd,Surat,Ahmedabad,FMCG,Air,1831,3,14,11,140716.05,478,Flood,1
ORD01233,2023-09-22,Infosys Supply Co,Surat,Ahmedabad,Chemical Compounds,Road,2208,12,14,2,376218.32,4479,None,0
ORD01234,2023-04-07,Indian Oil Logistics,Lucknow,Nagpur,Pharmaceuticals,Road,827,4,7,3,436102.04,1088,None,0
ORD01235,2021-03-26,Wipro Procurement,Surat,Nagpur,Automotive Parts,Road,455,9,26,17,429655.7,2283,Flood,1
ORD01236,2023-05-24,GAIL Vendors,Bhopal,Kanpur,IT Hardware,Road,893,6,19,13,362457.09,3010,Accident,1
ORD01237,2022-06-13,Reliance Logistics,Surat,Kanpur,Textiles,Road+Rail,451,3,7,4,413398.53,4118,None,0
ORD01238,2021-06-01,NTPC Materials,Ahmedabad,Mumbai,Textiles,Air,1328,14,22,8,345914.77,3362,Strike,1
ORD01239,2021-06-27,Wipro Procurement,Jaipur,Hyderabad,Chemical Compounds,Road,682,13,24,11,286245.77,715,Heavy Rainfall,1
ORD01240,2022-08-03,Infosys Supply Co,Chennai,Nagpur,Industrial Machinery,Road,553,10,15,5,297618.52,174,None,0
ORD01241,2023-02-25,Bajaj Materials,Ahmedabad,Delhi,Textiles,Road,1210,5,19,14,374967.17,1097,Political Unrest,1
ORD01242,2021-11-14,Wipro Procurement,Bangalore,Chennai,Raw Materials,Road+Rail,2514,3,11,8,116850.39,1552,Heavy Rainfall,1
ORD01243,2021-10-07,Reliance Logistics,Kanpur,Ahmedabad,Chemical Compounds,Rail,1283,6,17,11,180800.79,2988,Heavy Rainfall,1
ORD01244,2021-12-24,Infosys Supply Co,Indore,Lucknow,Agricultural Goods,Road+Rail,1779,15,19,4,286512.1,3564,None,0
ORD01245,2021-12-22,Coal India Suppliers,Kanpur,Jaipur,FMCG,Air,2459,13,26,13,49924.96,1736,Political Unrest,1
ORD01246,2021-09-22,ONGC Supplies,Bhopal,Delhi,Pharmaceuticals,Road+Rail,2317,6,10,4,240228.86,3837,None,0
ORD01247,2022-08-24,Wipro Procurement,Surat,Lucknow,Automotive Parts,Air,338,8,9,1,316588.68,74,None,0
ORD01248,2021-06-12,GAIL Vendors,Surat,Delhi,Industrial Machinery,Road+Rail,966,9,22,13,156606.44,3834,Accident,1
ORD01249,2022-07-14,NTPC Materials,Lucknow,Ahmedabad,Raw Materials,Road,2631,5,9,4,366822.66,3889,None,0
ORD01250,2023-05-05,Bajaj Materials,Ahmedabad,Kanpur,Electronics,Air,1843,6,19,13,485529.01,1929,Accident,1
ORD01251,2023-02-21,HCL Vendors,Nagpur,Bangalore,IT Hardware,Road,2565,11,12,1,19134.81,4205,None,0
ORD01252,2021-06-20,Steel Authority India,Chennai,Kolkata,Electronics,Rail,1564,7,11,4,485310.94,2543,None,0
ORD01253,2023-03-23,Tata Suppliers Pvt Ltd,Pune,Chennai,Pharmaceuticals,Rail,2086,15,32,17,104201.24,1419,Accident,1
ORD01254,2021-11-05,Reliance Logistics,Indore,Kolkata,Textiles,Road,1988,7,17,10,81298.28,4559,Road Blockage,1
ORD01255,2023-05-16,Larsen & Toubro Supply,Chennai,Pune,Agricultural Goods,Air,609,15,33,18,344959.29,1750,Flood,1
ORD01256,2023-07-24,HCL Vendors,Kolkata,Indore,Pharmaceuticals,Road+Rail,592,10,13,3,162586.57,1103,None,0
ORD01257,2022-02-14,Reliance Logistics,Lucknow,Pune,Industrial Machinery,Air,2387,15,31,16,246713.12,4814,Heavy Rainfall,1
ORD01258,2021-01-28,Coal India Suppliers,Hyderabad,Pune,Electronics,Rail,2253,6,20,14,307230.43,3271,Political Unrest,1
ORD01259,2023-07-26,Bajaj Materials,Kolkata,Mumbai,Raw Materials,Rail,1065,4,22,18,50960.92,3156,Road Blockage,1
ORD01260,2022-11-01,Tata Suppliers Pvt Ltd,Bangalore,Ahmedabad,FMCG,Road+Rail,2168,5,17,12,479463.81,3464,Road Blockage,1
ORD01261,2021-07-03,Wipro Procurement,Delhi,Jaipur,Automotive Parts,Road+Rail,538,5,9,4,329654.96,3323,None,0
ORD01262,2023-04-03,HCL Vendors,Chennai,Surat,Chemical Compounds,Road,2276,15,28,13,10736.39,3300,Road Blockage,1
ORD01263,2022-03-09,Reliance Logistics,Bangalore,Nagpur,IT Hardware,Road,2797,15,31,16,404526.92,3698,Heavy Rainfall,1
ORD01264,2022-05-30,HCL Vendors,Hyderabad,Delhi,Agricultural Goods,Road+Rail,932,8,28,20,381007.34,665,Accident,1
ORD01265,2021-06-03,Indian Oil Logistics,Kolkata,Lucknow,Chemical Compounds,Air,2717,3,3,0,220269.58,3817,None,0
ORD01266,2021-10-16,ONGC Supplies,Hyderabad,Mumbai,Industrial Machinery,Road,2654,3,4,1,129901.77,2774,None,0
ORD01267,2022-11-23,HCL Vendors,Chennai,Hyderabad,Electronics,Road,1661,7,7,0,226151.22,2448,None,0
ORD01268,2022-10-14,Mahindra Parts Ltd,Jaipur,Nagpur,Pharmaceuticals,Road,1822,3,7,4,46603.2,784,None,0
ORD01269,2021-05-10,Larsen & Toubro Supply,Bhopal,Bangalore,IT Hardware,Rail,1614,14,15,1,125829.85,4298,None,0
ORD01270,2022-08-06,NTPC Materials,Hyderabad,Mumbai,Automotive Parts,Road,801,10,23,13,194046.93,655,Strike,1
ORD01271,2021-12-12,Indian Oil Logistics,Mumbai,Kolkata,Automotive Parts,Air,1252,13,14,1,419242.39,3560,None,0
ORD01272,2023-09-16,BHEL Components,Bangalore,Surat,Textiles,Rail,2305,4,4,0,348657.28,410,None,0
ORD01273,2022-01-19,Bajaj Materials,Bangalore,Nagpur,Agricultural Goods,Road+Rail,960,12,28,16,337362.62,4963,Political Unrest,1
ORD01274,2022-02-13,Steel Authority India,Pune,Kolkata,Raw Materials,Air,276,5,8,3,330320.33,2260,None,0
ORD01275,2021-10-01,Mahindra Parts Ltd,Kolkata,Mumbai,Automotive Parts,Air,1529,10,20,10,307636.21,3783,Strike,1
ORD01276,2022-08-26,Wipro Procurement,Ahmedabad,Lucknow,Industrial Machinery,Air,251,9,10,1,163223.19,3650,None,0
ORD01277,2021-06-05,Bajaj Materials,Kanpur,Chennai,Raw Materials,Road+Rail,1797,10,30,20,20971.92,4690,Political Unrest,1
ORD01278,2023-09-18,Wipro Procurement,Delhi,Bangalore,FMCG,Road+Rail,2369,4,4,0,149452.41,2593,None,0
ORD01279,2022-04-08,NTPC Materials,Lucknow,Surat,Industrial Machinery,Road+Rail,882,13,20,7,284621.76,3412,Flood,1
ORD01280,2023-02-23,GAIL Vendors,Ahmedabad,Kolkata,Agricultural Goods,Air,1737,3,6,3,70190.21,4983,None,0
ORD01281,2023-08-30,Bajaj Materials,Kolkata,Delhi,Pharmaceuticals,Road,2537,4,3,0,433122.18,3295,None,0
ORD01282,2022-07-18,Wipro Procurement,Bhopal,Lucknow,Industrial Machinery,Air,1342,9,25,16,316986.45,2613,Political Unrest,1
ORD01283,2022-05-30,Bajaj Materials,Ahmedabad,Indore,Chemical Compounds,Road+Rail,2100,11,26,15,82699.06,1465,Political Unrest,1
ORD01284,2022-02-14,ONGC Supplies,Hyderabad,Indore,Pharmaceuticals,Road,2100,7,11,4,343259.13,815,None,0
ORD01285,2022-01-28,NTPC Materials,Kolkata,Kanpur,Textiles,Road+Rail,318,12,13,1,73593.16,4133,None,0
ORD01286,2021-03-24,NTPC Materials,Lucknow,Kolkata,Chemical Compounds,Road+Rail,881,12,25,13,343759.71,3043,Flood,1
ORD01287,2021-01-24,Larsen & Toubro Supply,Indore,Kolkata,Industrial Machinery,Road+Rail,861,14,16,2,362914.75,1970,None,0
ORD01288,2021-06-29,Mahindra Parts Ltd,Bangalore,Delhi,IT Hardware,Rail,326,10,17,7,233283.9,2017,Accident,1
ORD01289,2022-12-02,Steel Authority India,Ahmedabad,Lucknow,IT Hardware,Road+Rail,655,12,20,8,419748.35,1314,Political Unrest,1
ORD01290,2021-09-08,Coal India Suppliers,Surat,Kanpur,Agricultural Goods,Road,1864,10,14,4,497789.6,3166,None,0
ORD01291,2021-03-14,ONGC Supplies,Delhi,Nagpur,Agricultural Goods,Road+Rail,2686,15,35,20,358808.29,3602,Heavy Rainfall,1
ORD01292,2022-05-08,Wipro Procurement,Indore,Bhopal,Raw Materials,Road,363,14,29,15,359729.19,4200,Heavy Rainfall,1
ORD01293,2022-10-07,Coal India Suppliers,Delhi,Chennai,FMCG,Road+Rail,797,13,17,4,380180.51,4759,None,0
ORD01294,2023-02-11,Infosys Supply Co,Pune,Kanpur,Textiles,Road,1591,15,29,14,398798.78,1731,Road Blockage,1
ORD01295,2021-09-28,Steel Authority India,Bhopal,Kanpur,Textiles,Air,2213,4,21,17,379705.39,2815,Strike,1
ORD01296,2021-10-30,Bajaj Materials,Kanpur,Bangalore,IT Hardware,Road+Rail,2527,14,31,17,22693.6,1157,Accident,1
ORD01297,2021-06-01,Wipro Procurement,Bhopal,Hyderabad,FMCG,Air,2508,11,21,10,156798.05,1306,Flood,1
ORD01298,2022-08-05,Infosys Supply Co,Ahmedabad,Kanpur,Pharmaceuticals,Air,1407,13,16,3,77530.44,2404,None,0
ORD01299,2023-05-30,Bajaj Materials,Indore,Kolkata,Pharmaceuticals,Air,2588,9,12,3,294196.21,2135,None,0
ORD01300,2022-01-08,ONGC Supplies,Bhopal,Chennai,Pharmaceuticals,Road+Rail,1609,14,16,2,295632.04,4114,None,0
ORD01301,2021-11-18,Coal India Suppliers,Bhopal,Ahmedabad,Agricultural Goods,Air,892,11,15,4,243615.98,3974,None,0
ORD01302,2023-07-08,Mahindra Parts Ltd,Kolkata,Hyderabad,Pharmaceuticals,Road,1045,9,22,13,142766.2,989,Strike,1
ORD01303,2022-10-28,Coal India Suppliers,Lucknow,Kanpur,Agricultural Goods,Air,249,6,7,1,449576.66,1669,None,0
ORD01304,2022-01-08,Reliance Logistics,Delhi,Pune,FMCG,Road,2278,13,16,3,278875.82,4390,None,0
ORD01305,2023-05-17,Mahindra Parts Ltd,Lucknow,Jaipur,FMCG,Road,1215,14,31,17,399648.58,1506,Flood,1
ORD01306,2022-12-08,Bajaj Materials,Chennai,Mumbai,Agricultural Goods,Rail,2695,13,30,17,142350.9,1566,Political Unrest,1
ORD01307,2023-01-21,Mahindra Parts Ltd,Mumbai,Bangalore,IT Hardware,Rail,1132,4,4,0,382031.85,3919,None,0
ORD01308,2022-04-21,Larsen & Toubro Supply,Kolkata,Jaipur,Automotive Parts,Road,676,4,9,5,240637.72,828,None,0
ORD01309,2022-07-10,NTPC Materials,Bangalore,Surat,Raw Materials,Rail,239,12,13,1,431263.86,923,None,0
ORD01310,2023-01-08,Tata Suppliers Pvt Ltd,Surat,Lucknow,FMCG,Rail,2068,10,14,4,378507.32,4936,None,0
ORD01311,2021-10-05,ONGC Supplies,Ahmedabad,Lucknow,FMCG,Rail,1362,10,29,19,135778.95,4369,Accident,1
ORD01312,2021-09-12,Reliance Logistics,Bangalore,Kanpur,Pharmaceuticals,Air,2002,8,10,2,246352.32,2624,None,0
ORD01313,2023-07-04,ONGC Supplies,Chennai,Delhi,FMCG,Road+Rail,1969,11,10,0,51811.15,3640,None,0
ORD01314,2021-12-17,Bajaj Materials,Nagpur,Kolkata,Agricultural Goods,Rail,1073,13,19,6,156164.99,4355,Political Unrest,1
ORD01315,2022-04-29,Wipro Procurement,Lucknow,Kanpur,Pharmaceuticals,Air,833,4,3,0,99992.51,3255,None,0
ORD01316,2023-03-16,Larsen & Toubro Supply,Chennai,Pune,IT Hardware,Rail,2315,5,8,3,395430.57,2216,None,0
ORD01317,2021-08-23,Indian Oil Logistics,Chennai,Hyderabad,Industrial Machinery,Road+Rail,1566,7,21,14,415469.49,2593,Heavy Rainfall,1
ORD01318,2022-04-06,Steel Authority India,Nagpur,Pune,Raw Materials,Road+Rail,223,7,8,1,32377.18,3358,None,0
ORD01319,2021-12-29,Mahindra Parts Ltd,Bangalore,Mumbai,FMCG,Rail,1028,13,17,4,150924.46,3069,None,0
ORD01320,2021-01-25,Steel Authority India,Jaipur,Lucknow,Textiles,Road+Rail,1016,8,8,0,310690.14,3615,None,0
ORD01321,2023-05-27,Indian Oil Logistics,Chennai,Pune,IT Hardware,Road,2164,7,17,10,237586.52,386,Strike,1
ORD01322,2023-03-11,HCL Vendors,Bangalore,Surat,Electronics,Road+Rail,2600,13,12,0,55212.76,2817,None,0
ORD01323,2021-10-10,GAIL Vendors,Delhi,Jaipur,Automotive Parts,Air,750,11,11,0,165650.03,3399,None,0
ORD01324,2023-04-25,Reliance Logistics,Lucknow,Kolkata,Chemical Compounds,Rail,2501,5,5,0,126387.2,4701,None,0
ORD01325,2022-07-14,Infosys Supply Co,Indore,Bangalore,Automotive Parts,Air,289,15,17,2,436009.04,2581,None,0
ORD01326,2023-09-08,Larsen & Toubro Supply,Hyderabad,Jaipur,Industrial Machinery,Road+Rail,1132,8,16,8,169840.99,2131,Political Unrest,1
ORD01327,2021-09-19,HCL Vendors,Surat,Pune,Chemical Compounds,Road,1950,12,18,6,400058.01,4338,Road Blockage,1
ORD01328,2021-03-03,Steel Authority India,Mumbai,Lucknow,Agricultural Goods,Air,1539,11,27,16,248544.69,4718,Flood,1
ORD01329,2021-12-08,BHEL Components,Jaipur,Indore,Pharmaceuticals,Road,660,13,18,5,400302.53,728,None,0
ORD01330,2022-08-11,Larsen & Toubro Supply,Indore,Bangalore,Pharmaceuticals,Rail,2107,10,26,16,326969.63,608,Strike,1
ORD01331,2021-07-06,GAIL Vendors,Nagpur,Kanpur,Electronics,Air,1971,13,15,2,203725.7,2416,None,0
ORD01332,2021-01-07,Infosys Supply Co,Kolkata,Pune,FMCG,Road+Rail,1949,12,15,3,428509.44,4797,None,0
ORD01333,2022-11-22,Steel Authority India,Surat,Kanpur,IT Hardware,Air,1020,15,16,1,463051.49,4735,None,0
ORD01334,2021-06-06,BHEL Components,Chennai,Delhi,IT Hardware,Rail,307,6,18,12,472524.89,333,Political Unrest,1
ORD01335,2023-03-10,ONGC Supplies,Indore,Hyderabad,Textiles,Air,1142,5,18,13,104842.21,1347,Strike,1
ORD01336,2022-03-11,Reliance Logistics,Mumbai,Kolkata,Raw Materials,Rail,2000,7,21,14,17584.82,1718,Political Unrest,1
ORD01337,2022-01-25,NTPC Materials,Kolkata,Bangalore,Automotive Parts,Road+Rail,1758,3,4,1,50961.65,1444,None,0
ORD01338,2022-06-03,Wipro Procurement,Delhi,Jaipur,Industrial Machinery,Road,2677,12,21,9,210488.29,1733,Road Blockage,1
ORD01339,2021-04-03,Tata Suppliers Pvt Ltd,Jaipur,Delhi,Electronics,Air,2071,15,15,0,193114.42,3450,None,0
ORD01340,2022-02-14,Coal India Suppliers,Indore,Delhi,FMCG,Air,1978,4,16,12,118532.62,701,Accident,1
ORD01341,2022-10-29,Tata Suppliers Pvt Ltd,Bangalore,Nagpur,Pharmaceuticals,Road+Rail,1524,13,11,0,424470.33,1462,None,0
